,GEO_0,GEO_1,GEO_2,hu_tot,hu_occ,hu_vacant,1u_detached,1u_attached,2u,3_4u,5_9u,10_19u,20_plusu,mobile_home,boat_rv_van,owner_occ,renter_occ,owner_median_value,renter_median_rent,hu_0_veh,hu_1_veh,hu_2_veh,hu_3plus_veh,0_veh_pct,1_veh_pct,2_veh_pct,3plus_veh_pct
33,Tennessee,Benton County,Census Tract 9633,1604,1477,127,1294,19,12,25,66,17,55,116,0,1044,433,152900.0,703.0,146,433,535,363,0.0988490182802979,0.2931618144888287,0.36222071767095465,0.24576844955991875
34,Tennessee,Benton County,Census Tract 9634,1878,1687,191,1452,7,6,0,0,0,0,413,0,1268,419,111600.0,826.0,59,619,591,418,0.034973325429756966,0.3669235328986366,0.3503260225251926,0.24777711914641376
35,Tennessee,Bledsoe County,Census Tract 9530,1861,1473,388,1117,0,0,0,0,5,0,725,14,1280,193,119900.0,837.0,42,413,465,553,0.028513238289205704,0.2803801765105227,0.31568228105906315,0.3754243041412084
36,Tennessee,Bledsoe County,Census Tract 9531.01,816,719,97,632,0,0,0,25,0,0,155,4,611,108,273400.0,1056.0,17,70,266,366,0.02364394993045897,0.09735744089012517,0.36995827538247567,0.5090403337969402
37,Tennessee,Bledsoe County,Census Tract 9531.02,1657,1381,276,1123,7,9,78,94,39,4,303,0,926,455,173700.0,810.0,108,381,445,447,0.0782041998551774,0.27588703837798695,0.3222302679217958,0.3236784938450398
38,Tennessee,Bledsoe County,Census Tract 9532,1578,1285,293,1083,19,16,0,0,11,0,417,32,1191,94,181000.0,,81,273,516,415,0.06303501945525292,0.21245136186770427,0.40155642023346305,0.3229571984435798
39,Tennessee,Blount County,Census Tract 101,1410,1275,135,1210,13,9,14,87,44,33,0,0,690,585,205300.0,1197.0,57,549,474,195,0.04470588235294118,0.43058823529411766,0.37176470588235294,0.15294117647058825
40,Tennessee,Blount County,Census Tract 102,3887,3489,398,2842,19,58,0,103,249,280,336,0,2563,926,316000.0,1382.0,56,1357,1390,686,0.016050444253367727,0.38893665806821437,0.3983949555746632,0.19661794210375466
41,Tennessee,Blount County,Census Tract 103.01,2964,2723,241,1303,31,61,401,592,253,32,291,0,1440,1283,309700.0,752.0,33,1101,987,602,0.012118986412045538,0.4043334557473375,0.36246786632390743,0.2210796915167095
42,Tennessee,Blount County,Census Tract 103.02,1616,1442,174,1367,42,0,8,8,37,0,154,0,1170,272,319500.0,870.0,31,320,569,522,0.021497919556171984,0.22191400832177532,0.3945908460471567,0.361997226074896
43,Tennessee,Blount County,Census Tract 104,1466,1228,238,1088,25,9,34,19,0,0,291,0,855,373,233800.0,992.0,21,239,555,413,0.01710097719869707,0.19462540716612378,0.4519543973941368,0.33631921824104233
44,Tennessee,Blount County,Census Tract 105,1422,1330,92,604,59,57,62,110,77,377,76,0,662,668,223500.0,907.0,217,570,323,220,0.1631578947368421,0.42857142857142855,0.24285714285714285,0.16541353383458646
45,Tennessee,Blount County,Census Tract 106,1324,1277,47,836,26,76,104,104,40,138,0,0,646,631,342500.0,930.0,168,487,503,119,0.13155833985904464,0.3813625685199687,0.3938919342208301,0.09318715740015662
46,Tennessee,Blount County,Census Tract 107,1962,1783,179,1705,67,29,57,0,17,18,69,0,1267,516,247600.0,1263.0,65,345,826,547,0.03645541222658441,0.19349411104879416,0.4632641615255188,0.30678631519910265
47,Tennessee,Blount County,Census Tract 108,1439,1362,77,1192,44,52,65,9,34,0,43,0,673,689,156800.0,1143.0,113,604,336,309,0.08296622613803231,0.4434654919236417,0.24669603524229075,0.22687224669603523
48,Tennessee,Blount County,Census Tract 109,2789,2577,212,2652,33,0,40,23,5,0,36,0,1929,648,260100.0,1101.0,32,842,1021,682,0.01241753977493209,0.32673651532790066,0.39619712844392707,0.2646488164532402
49,Tennessee,Blount County,Census Tract 110.01,2746,2595,151,2338,55,36,33,82,0,28,174,0,2289,306,319800.0,861.0,60,606,1155,774,0.023121387283236993,0.23352601156069364,0.44508670520231214,0.29826589595375724
50,Tennessee,Blount County,Census Tract 110.02,2019,1951,68,1895,4,0,5,10,0,0,105,0,1702,249,332900.0,1517.0,29,517,744,661,0.01486417221937468,0.26499231163505893,0.3813429010763711,0.3388006150691953
51,Tennessee,Blount County,Census Tract 111.01,2390,2297,93,1903,14,20,59,104,0,0,290,0,1749,548,333000.0,996.0,0,682,808,807,0.0,0.2969090117544623,0.35176316935132784,0.35132781889420983
52,Tennessee,Blount County,Census Tract 111.02,3740,3598,142,3125,91,0,102,140,56,226,0,0,2832,766,414900.0,1252.0,159,767,1712,960,0.04419121734296832,0.2131739855475264,0.47581989994441354,0.2668148971650917
53,Tennessee,Blount County,Census Tract 112.01,2487,2281,206,1158,74,133,87,172,171,263,429,0,1256,1025,245900.0,1212.0,34,736,766,745,0.014905743095133712,0.32266549758877683,0.33581762384918895,0.32661113546690046
54,Tennessee,Blount County,Census Tract 112.02,1847,1732,115,1252,139,0,25,37,109,147,138,0,1267,465,339500.0,1292.0,42,604,720,366,0.02424942263279446,0.34872979214780603,0.41570438799076215,0.2113163972286374
55,Tennessee,Blount County,Census Tract 113.01,2520,2382,138,2157,19,0,70,0,0,0,274,0,2112,270,350300.0,994.0,34,605,921,822,0.014273719563392108,0.25398824517212426,0.3866498740554156,0.345088161209068
56,Tennessee,Blount County,Census Tract 113.02,2483,2269,214,1755,0,77,0,0,0,0,629,22,2045,224,322800.0,800.0,37,278,955,999,0.01630674305861613,0.12252093433230499,0.42089026002644336,0.4402820625826355
57,Tennessee,Blount County,Census Tract 114.01,1171,784,387,953,0,0,16,0,20,51,131,0,586,198,337500.0,1096.0,35,194,326,229,0.044642857142857144,0.24744897959183673,0.41581632653061223,0.29209183673469385
58,Tennessee,Blount County,Census Tract 114.03,1069,815,254,837,0,28,0,0,0,0,204,0,705,110,264400.0,914.0,28,218,301,268,0.0343558282208589,0.2674846625766871,0.3693251533742331,0.32883435582822085
59,Tennessee,Blount County,Census Tract 114.04,2244,1225,1019,1666,56,0,0,16,102,6,381,17,992,233,324600.0,1234.0,1,357,541,326,0.0008163265306122449,0.2914285714285714,0.4416326530612245,0.26612244897959186
60,Tennessee,Blount County,Census Tract 115.01,849,624,225,723,5,0,0,0,0,0,116,5,543,81,320600.0,1083.0,19,97,282,226,0.030448717948717948,0.15544871794871795,0.4519230769230769,0.36217948717948717
61,Tennessee,Blount County,Census Tract 115.02,1930,1701,229,1420,0,0,11,0,15,25,456,3,1447,254,322500.0,1127.0,51,299,733,618,0.029982363315696647,0.17577895355673134,0.43092298647854205,0.36331569664902996
62,Tennessee,Blount County,Census Tract 115.03,3345,3106,239,3068,74,0,0,0,0,0,186,17,2948,158,358000.0,876.0,39,463,1202,1402,0.012556342562781713,0.14906632324533162,0.38699291693496457,0.4513844172569221
63,Tennessee,Blount County,Census Tract 116.03,2480,2237,243,2041,13,0,0,11,0,0,415,0,1886,351,256800.0,1666.0,45,406,1046,740,0.02011622708985248,0.18149307107733573,0.46759052302190435,0.33080017881090745
64,Tennessee,Blount County,Census Tract 116.04,1857,1669,188,1543,23,0,12,69,0,0,210,0,1490,179,383900.0,,8,370,612,679,0.004793289394847214,0.22168963451168364,0.36668663870581186,0.4068304373876573
65,Tennessee,Blount County,Census Tract 116.05,1754,1481,273,1525,0,0,0,0,0,80,149,0,1349,132,540900.0,917.0,37,171,654,619,0.024983119513842,0.11546252532072923,0.4415935178933153,0.4179608372721134
66,Tennessee,Blount County,Census Tract 116.06,3021,2851,170,2316,17,0,0,121,0,0,567,0,2507,344,324300.0,1120.0,19,736,977,1119,0.006664328305857594,0.2581550333216415,0.3426867765696247,0.3924938618028762
67,Tennessee,Blount County,Census Tract 116.07,1599,1432,167,1229,11,18,0,0,0,35,294,12,1144,288,317900.0,1049.0,36,175,674,547,0.025139664804469275,0.12220670391061453,0.47067039106145253,0.3819832402234637
68,Tennessee,Blount County,Census Tract 9801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,
69,Tennessee,Blount County,Census Tract 9802,20,6,14,20,0,0,0,0,0,0,0,0,0,6,,,0,6,0,0,0.0,1.0,0.0,0.0
70,Tennessee,Bradley County,Census Tract 101,2298,2136,162,1682,44,212,154,37,79,19,71,0,1322,814,267100.0,1090.0,43,860,742,491,0.020131086142322098,0.40262172284644193,0.34737827715355807,0.2298689138576779
71,Tennessee,Bradley County,Census Tract 102.01,1274,1274,0,419,113,52,307,140,12,231,0,0,446,828,275900.0,1033.0,198,451,427,198,0.1554160125588697,0.3540031397174254,0.33516483516483514,0.1554160125588697
72,Tennessee,Bradley County,Census Tract 102.02,1481,1342,139,526,131,269,97,27,154,239,38,0,551,791,306300.0,1369.0,12,457,563,310,0.00894187779433681,0.3405365126676602,0.4195230998509687,0.23099850968703428
73,Tennessee,Bradley County,Census Tract 103,1591,1330,261,848,120,124,281,42,45,10,121,0,609,721,206300.0,1094.0,118,347,555,310,0.0887218045112782,0.26090225563909775,0.41729323308270677,0.23308270676691728
74,Tennessee,Bradley County,Census Tract 104,1222,1123,99,275,96,39,85,198,53,189,287,0,154,969,136900.0,901.0,236,364,452,71,0.21015138023152272,0.3241317898486198,0.402493321460374,0.06322350845948353
75,Tennessee,Bradley County,Census Tract 105,1229,1098,131,648,0,58,125,270,50,78,0,0,505,593,333500.0,763.0,54,391,390,263,0.04918032786885246,0.3561020036429873,0.3551912568306011,0.2395264116575592
76,Tennessee,Bradley County,Census Tract 106,1682,1447,235,1141,54,79,167,127,61,35,18,0,791,656,287500.0,936.0,67,403,611,366,0.04630269523151347,0.27850725639253626,0.42225293711126466,0.25293711126468554
77,Tennessee,Bradley County,Census Tract 107,2170,1847,323,1295,23,200,176,196,99,77,104,0,576,1271,134300.0,1019.0,145,812,613,277,0.07850568489442339,0.439631835408771,0.3318895506226313,0.14997292907417434
78,Tennessee,Bradley County,Census Tract 108,1411,1211,200,710,47,79,294,136,0,112,13,20,481,730,164500.0,796.0,212,386,389,224,0.1750619322873658,0.3187448389760528,0.3212221304706854,0.18497109826589594
79,Tennessee,Bradley County,Census Tract 109,1393,1337,56,1093,20,119,0,102,0,0,59,0,1022,315,198700.0,950.0,24,507,375,431,0.01795063575168287,0.37920718025430067,0.28047868362004486,0.3223635003739716
80,Tennessee,Bradley County,Census Tract 110,2409,2312,97,2072,58,0,29,86,69,0,83,12,1683,629,183300.0,846.0,101,564,644,1003,0.04368512110726644,0.24394463667820068,0.27854671280276816,0.4338235294117647
81,Tennessee,Bradley County,Census Tract 111.01,2401,2303,98,2091,16,0,0,30,0,0,218,46,2033,270,322800.0,925.0,58,359,958,928,0.02518454190186713,0.1558836300477638,0.41597915762049503,0.4029526704298741
82,Tennessee,Bradley County,Census Tract 111.02,1269,1205,64,1118,13,0,0,0,0,0,138,0,1109,96,285100.0,1125.0,35,300,521,349,0.029045643153526972,0.24896265560165975,0.4323651452282158,0.28962655601659754
83,Tennessee,Bradley County,Census Tract 112.01,2871,2730,141,2230,119,91,365,0,1,0,65,0,1941,789,286500.0,1107.0,19,591,1261,859,0.00695970695970696,0.2164835164835165,0.46190476190476193,0.31465201465201464
84,Tennessee,Bradley County,Census Tract 112.03,2014,1790,224,1752,5,45,0,0,0,121,91,0,1530,260,343000.0,1225.0,27,397,724,642,0.015083798882681564,0.2217877094972067,0.4044692737430168,0.358659217877095
85,Tennessee,Bradley County,Census Tract 112.04,2501,2448,53,1501,233,219,31,70,175,272,0,0,1526,922,320500.0,1420.0,103,835,849,661,0.042075163398692814,0.3410947712418301,0.34681372549019607,0.27001633986928103
86,Tennessee,Bradley County,Census Tract 113.01,2167,2042,125,1852,19,0,0,0,0,0,273,23,1798,244,240400.0,1333.0,36,330,665,1011,0.01762977473065622,0.1616062683643487,0.3256611165523996,0.4951028403525955
87,Tennessee,Bradley County,Census Tract 113.02,1094,1063,31,775,0,4,0,0,0,0,295,20,941,122,224800.0,1099.0,1,273,403,386,0.0009407337723424271,0.2568203198494826,0.3791157102539981,0.36312323612417685
88,Tennessee,Bradley County,Census Tract 114.02,1399,1332,67,780,43,146,158,66,146,27,33,0,578,754,260000.0,1016.0,55,424,462,391,0.04129129129129129,0.3183183183183183,0.34684684684684686,0.29354354354354356
89,Tennessee,Bradley County,Census Tract 114.03,1735,1735,0,1299,24,176,204,0,11,0,21,0,1148,587,321200.0,1061.0,47,435,793,460,0.027089337175792507,0.2507204610951009,0.4570605187319885,0.26512968299711814
90,Tennessee,Bradley County,Census Tract 114.04,1985,1871,114,1762,62,43,0,0,0,27,91,0,1440,431,336500.0,,208,459,774,430,0.11117049706039552,0.24532335649385356,0.4136825227151256,0.22982362373062534
91,Tennessee,Bradley County,Census Tract 115.01,2760,2505,255,2013,17,0,52,0,0,0,661,17,2074,431,236400.0,1039.0,167,595,775,968,0.06666666666666667,0.2375249500998004,0.3093812375249501,0.38642714570858283
92,Tennessee,Bradley County,Census Tract 115.02,1502,1373,129,1301,14,18,12,0,0,0,157,0,1327,46,278400.0,880.0,86,270,577,440,0.06263656227239621,0.19664967225054625,0.4202476329206118,0.32046613255644574
93,Tennessee,Bradley County,Census Tract 116.01,1930,1822,108,1371,0,0,0,0,0,0,538,21,1445,377,231100.0,1081.0,26,468,543,785,0.014270032930845226,0.25686059275521406,0.29802414928649834,0.4308452250274424
94,Tennessee,Bradley County,Census Tract 116.02,2161,1920,241,1338,0,89,81,0,0,0,653,0,1620,300,215500.0,920.0,178,334,608,800,0.09270833333333334,0.17395833333333333,0.31666666666666665,0.4166666666666667
95,Tennessee,Campbell County,Census Tract 9501,1432,1074,358,998,0,0,0,0,0,0,434,0,885,189,124900.0,713.0,36,289,454,295,0.0335195530726257,0.26908752327746743,0.4227188081936685,0.2746741154562384
96,Tennessee,Campbell County,Census Tract 9502,1329,1186,143,778,6,93,45,19,47,124,217,0,685,501,160600.0,467.0,157,437,350,242,0.13237774030354132,0.3684654300168634,0.2951096121416526,0.20404721753794267
97,Tennessee,Campbell County,Census Tract 9503,797,712,85,553,0,5,0,0,0,0,239,0,579,133,106100.0,,62,179,267,204,0.08707865168539326,0.25140449438202245,0.375,0.28651685393258425
98,Tennessee,Campbell County,Census Tract 9504,2407,2012,395,1729,52,13,13,3,0,0,597,0,1640,372,239700.0,923.0,54,575,661,722,0.0268389662027833,0.28578528827037775,0.32852882703777336,0.3588469184890656
99,Tennessee,Campbell County,Census Tract 9505,2557,2353,204,1705,0,56,192,188,66,94,249,7,1562,791,199100.0,693.0,39,891,890,533,0.016574585635359115,0.378665533361666,0.37824054398640033,0.2265193370165746
100,Tennessee,Campbell County,Census Tract 9506.01,1096,939,157,540,11,28,90,255,21,32,119,0,397,542,124800.0,838.0,80,321,235,303,0.08519701810436635,0.34185303514376997,0.25026624068157616,0.3226837060702875
101,Tennessee,Campbell County,Census Tract 9506.02,1055,972,83,826,0,17,52,66,55,7,32,0,567,405,139100.0,752.0,140,284,303,245,0.1440329218106996,0.29218106995884774,0.3117283950617284,0.25205761316872427
102,Tennessee,Campbell County,Census Tract 9507.01,915,795,120,725,6,0,13,43,0,94,34,0,456,339,194200.0,852.0,87,322,232,154,0.10943396226415095,0.4050314465408805,0.2918238993710692,0.19371069182389938
103,Tennessee,Campbell County,Census Tract 9507.02,1443,1359,84,952,17,69,255,42,12,32,64,0,445,914,156300.0,631.0,145,727,205,282,0.10669610007358352,0.5349521707137601,0.15084621044885946,0.20750551876379691
104,Tennessee,Campbell County,Census Tract 9508,1370,1043,327,1076,0,41,0,0,0,0,253,0,902,141,172600.0,1021.0,89,344,268,342,0.08533077660594439,0.32981783317353786,0.2569511025886865,0.32790028763183127
105,Tennessee,Campbell County,Census Tract 9509,2012,1408,604,1587,46,0,0,15,0,0,364,0,1252,156,219000.0,1084.0,51,390,443,524,0.03622159090909091,0.27698863636363635,0.3146306818181818,0.3721590909090909
106,Tennessee,Campbell County,Census Tract 9510,1319,970,349,1137,33,0,0,21,0,0,128,0,696,274,200500.0,625.0,24,261,397,288,0.024742268041237112,0.2690721649484536,0.4092783505154639,0.29690721649484536
107,Tennessee,Campbell County,Census Tract 9511,2827,2363,464,2203,70,53,66,109,0,0,293,33,1827,536,217200.0,729.0,22,636,808,897,0.009310198899703767,0.26914938637325436,0.3419382141345747,0.3796022005924672
108,Tennessee,Cannon County,Census Tract 9601,1856,1597,259,1564,21,40,0,0,0,0,231,0,1335,262,265400.0,1064.0,70,296,530,701,0.043832185347526614,0.18534752661239826,0.3318722604884158,0.43894802755165935
109,Tennessee,Cannon County,Census Tract 9602.01,1036,934,102,833,12,29,64,46,12,18,22,0,503,431,232200.0,850.0,89,425,255,165,0.09528907922912205,0.4550321199143469,0.27301927194860814,0.1766595289079229
110,Tennessee,Cannon County,Census Tract 9602.02,1877,1650,227,1336,0,8,0,8,0,0,525,0,1445,205,263800.0,1286.0,24,343,589,694,0.014545454545454545,0.20787878787878789,0.356969696969697,0.4206060606060606
111,Tennessee,Cannon County,Census Tract 9603,1684,1595,89,1400,10,0,0,0,0,0,274,0,1244,351,259200.0,842.0,84,269,536,706,0.052664576802507836,0.16865203761755485,0.3360501567398119,0.4426332288401254
112,Tennessee,Carroll County,Census Tract 9620,2207,1863,344,1682,7,2,11,89,0,0,416,0,1470,393,120900.0,611.0,193,526,606,538,0.10359634997316157,0.28234031132581855,0.3252818035426731,0.28878153515834676
113,Tennessee,Carroll County,Census Tract 9621.01,1292,1130,162,1044,0,20,0,34,0,0,194,0,829,301,142500.0,850.0,10,375,404,341,0.008849557522123894,0.33185840707964603,0.35752212389380533,0.3017699115044248
114,Tennessee,Carroll County,Census Tract 9621.02,1845,1616,229,1346,8,178,23,68,23,50,149,0,1058,558,165000.0,1054.0,68,574,615,359,0.04207920792079208,0.3551980198019802,0.3805693069306931,0.22215346534653466
115,Tennessee,Carroll County,Census Tract 9622.01,1546,1418,128,989,0,90,335,17,0,0,115,0,856,562,113000.0,595.0,223,554,332,309,0.15726375176304655,0.3906911142454161,0.23413258110014104,0.21791255289139633
116,Tennessee,Carroll County,Census Tract 9622.02,1679,1632,47,1358,39,8,34,23,0,115,102,0,1283,349,213300.0,732.0,57,444,707,424,0.034926470588235295,0.27205882352941174,0.4332107843137255,0.25980392156862747
117,Tennessee,Carroll County,Census Tract 9623,2179,1820,359,1570,21,83,0,2,0,0,503,0,1392,428,107700.0,792.0,43,437,776,564,0.023626373626373626,0.24010989010989012,0.42637362637362636,0.3098901098901099
118,Tennessee,Carroll County,Census Tract 9624,1232,1182,50,903,0,0,0,4,0,0,325,0,934,248,183300.0,716.0,29,216,428,509,0.024534686971235193,0.18274111675126903,0.36209813874788493,0.4306260575296108
119,Tennessee,Carroll County,Census Tract 9625,1120,880,240,760,0,1,0,0,0,0,353,6,781,99,119100.0,813.0,6,186,310,378,0.006818181818181818,0.21136363636363636,0.3522727272727273,0.42954545454545456
120,Tennessee,Carroll County,Census Tract 9801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,
121,Tennessee,Carter County,Census Tract 701,1206,1046,160,754,48,51,107,78,12,87,69,0,617,429,167700.0,587.0,100,466,373,107,0.09560229445506692,0.44550669216061184,0.3565965583173996,0.1022944550669216
122,Tennessee,Carter County,Census Tract 702,1939,1861,78,1408,52,78,137,136,39,0,89,0,1227,634,227700.0,912.0,43,747,590,481,0.0231058570660935,0.40139709833422893,0.31703385276732937,0.2584631918323482
123,Tennessee,Carter County,Census Tract 703,2728,2492,236,1843,21,28,120,306,167,0,243,0,1719,773,171200.0,654.0,184,817,957,534,0.0738362760834671,0.32784911717495985,0.38402889245585875,0.21428571428571427
124,Tennessee,Carter County,Census Tract 704,1130,1014,116,817,0,0,0,104,118,30,61,0,698,316,164900.0,662.0,68,387,334,225,0.0670611439842209,0.3816568047337278,0.32938856015779094,0.22189349112426035
